steam_appid,nome,data_de_lancamento,plataforma,generos,avaliacoes_positivas,avaliacoes_negativas,media_tempo_jogado,preco
630,"Alien Swarm",2010-07-19,windows,Action,17435,941,371,0
1002,"Rag Doll Kung Fu",2005-10-12,windows,Indie,40,17,0,5.99
1300,"SiN Episodes: Emergence",2006-05-10,windows,Action,468,61,0,7.19
1600,"Dangerous Waters",2006-02-07,windows,Strategy,140,44,0,22.99
1610,"Space Empires IV Deluxe",2006-02-07,windows,Strategy,112,26,0,6.99
1630,"Disciples II: Rise of the Elves ",2006-07-06,windows,Strategy,451,108,0,4.99
1640,"Disciples II: Gallean's Return",2006-07-06,windows,Strategy,490,152,9,4.99
1670,"Iron Warriors: T - 72 Tank Command ",2006-07-26,windows,Strategy,137,102,0,3.99
1690,"Space Empires V",2006-10-16,windows,Strategy,191,85,35,10.99
1700,"Arx Fatalis",2007-04-03,windows,RPG,671,106,11,2.99
1840,"Source Filmmaker",2012-07-10,windows,"Animation & Modeling;Video Production",15083,1111,239,0
2100,"Dark Messiah of Might & Magic",2006-10-25,windows,Action;RPG,4386,316,634,4.29
2200,"Quake III Arena",2007-08-03,windows,Action,1362,66,123,12.99
2210,"Quake IV",2011-08-04,windows,Action,891,171,36,12.99
2270,"Wolfenstein 3D",2007-08-03,windows,Action,1773,87,69,2.99
2280,"Ultimate Doom",2007-08-03,windows,Action,3705,257,125,3.99
2290,"Final DOOM",2007-08-03,windows,Action,573,82,120,3.99
2300,"DOOM II",2007-08-03,windows,Action,2517,182,90,3.99
2310,QUAKE,2007-08-03,windows,Action,2618,136,167,3.99
2320,"QUAKE II",2007-08-03,windows,Action,1369,107,291,3.99
2330,"QUAKE II Mission Pack: The Reckoning",2007-08-03,windows,Action,65,12,32,2.49
2340,"QUAKE II Mission Pack: Ground Zero",2007-08-03,windows,Action,54,33,1,2.49
2350,"QUAKE III: Team Arena",2007-08-03,windows,Action,108,31,0,12.99
2360,"HeXen: Beyond Heretic",2007-08-03,windows,Action,249,26,50,2.99
2370,"HeXen: Deathkings of the Dark Citadel",2007-08-03,windows,Action,57,20,0,2.99
2390,"Heretic: Shadow of the Serpent Riders",2007-08-03,windows,Action,417,29,0,2.99
2400,"The Ship: Murder Party",2006-07-11,windows,Action;Indie;RPG,4819,792,233,0
2450,"Bloody Good Time",2010-10-29,windows,Action,662,204,193,4.29
2520,"Gumboy - Crazy Adventuresâ„¢",2006-12-19,windows,Casual;Indie,52,46,0,0
2590,"Alpha Prime",2007-11-07,windows,Action,610,523,0,2.99
2600,"Vampire: The Masquerade - Bloodlines",2007-03-22,windows,Action,6161,362,350,14.99
2610,GUNâ„¢,2006-10-13,windows,Action,740,87,462,9.99
2620,"Call of DutyÂ®",2006-10-13,windows,Action,1555,117,545,14.99
2640,"Call of Duty: United Offensive",2006-10-13,windows,Action,490,97,0,14.99
2710,"Act of War: Direct Action",2008-03-12,windows,Action,180,33,0,1.99
2720,"ThreadSpace: Hyperbol",2007-07-12,windows,Action;Indie;Strategy,31,9,0,3.99
2780,"ARMA: Combat Operations",2008-03-12,windows,Action,145,77,0,5.99
2800,"X2: The Threat",2006-07-21,windows,Strategy,212,50,732,4.99
2840,"X: Beyond the Frontier",2010-10-08,windows,Simulation;Strategy,142,48,648,3.49
2850,"X: Tension",2010-10-08,windows,Simulation;Strategy,57,18,13,3.49
2900,"688(I) Hunter/Killer",2006-10-26,windows,Strategy,52,17,0,22.99
2910,"Fleet Command",2006-10-26,windows,Strategy,127,31,0,22.99
2920,"Sub Command",2006-10-26,windows,Strategy,33,14,0,22.99
2990,"FlatOut 2â„¢",2006-12-21,windows,Racing,5438,343,293,5.99
3010,"Xpand Rally",2006-08-24,windows,Racing,139,39,939,3.99
3020,"Call of Juarezâ„¢",2007-11-08,windows,Action,793,198,46,8.59
3050,"Xpand Rally Xtreme",2008-10-08,windows,Racing,71,36,0,3.99
3130,"Men of War: Red Tide",2009-11-01,windows,Strategy,294,69,0,3.99
3230,"Genesis Rising",2007-08-06,windows,Strategy,30,94,0,4.49
3260,"Safecracker: The Ultimate Puzzle Adventure",2007-08-29,windows,Adventure;Casual,256,172,1,4.49
3270,"Painkiller Overdose",2007-10-30,windows,Action,429,137,270,4.49
3410,"Heavy Weapon Deluxe",2006-08-30,windows,Casual,71,28,0,4.25
3483,"Peggle Extreme",2007-09-11,windows,Casual,707,58,1,0
3490,"Venice Deluxe",2007-06-25,windows,Casual,10,2,0,4.25
3500,"Mystery P.I.â„¢ - The Lottery Ticket",2007-10-16,windows,Casual,10,3,0,4.25
3510,"Amazing Adventures The Lost Tombâ„¢",2007-12-13,windows,Casual,21,8,0,4.25
3520,"Mystery P.I.â„¢ - The Vegas Heist",2008-06-05,windows,Casual,11,5,0,4.25
3530,"Amazing Adventures Around the World",2009-04-15,windows,Casual,23,7,0,4.25
3560,"Bejeweled Twist",2008-11-18,windows,Strategy;Casual,98,18,0,4.25
3570,"Mystery P.I.â„¢ - The New York Fortune",2009-01-28,windows,Casual,8,5,0,4.25
3580,"The Wizard's Penâ„¢",2009-02-18,windows,Casual,15,3,0,4.25
3610,"Mystery P.I. - Lost in Los Angeles",2009-07-27,windows,Casual,8,3,0,4.25
3620,"Zuma's Revenge!",2009-09-15,windows,Action;Casual,435,28,0,4.25
3700,"Sniper Elite",2009-07-16,windows,Action,1181,377,262,5.59
3710,"Judge Dredd: Dredd vs. Death",2009-03-26,windows,Action,559,79,8,5.59
3720,"Evil Genius",2009-06-22,windows,Strategy,1847,95,287,6.99
3730,"Aliens versus Predator Classic 2000",2010-01-15,windows,Action,1434,219,20,3.99
3800,"Advent Rising",2006-09-14,windows,Action,260,71,0,7.19
3810,BloodRayne,2006-09-14,windows,Action,369,110,111,6.99
3820,"BloodRayne 2",2006-09-14,windows,Action,259,103,771,6.99
3910,"Sid Meier's CivilizationÂ® III Complete",2006-10-25,windows,Strategy,2578,405,1166,2.99
3920,"Sid Meier's Pirates!",2005-07-11,windows,RPG,2641,193,296,5.99
3960,"Shattered Union",2006-10-25,windows,Strategy,39,49,0,2.99
3980,"CivCity: Rome",2007-04-06,windows,Strategy,184,65,0,5.99
4100,"Poker Superstars II",2006-10-05,windows,Casual;Strategy;Indie,4,5,0,5.99
4230,"RACE - The WTCC Game",2006-11-24,windows,Racing,119,43,0,25.99
4290,"RACE: Caterham Expansion",2007-06-22,windows,Racing,4,2,0,3.99
4300,RoboBlitz,2006-11-07,windows,Action;Indie,43,14,78,5.99
4420,Silverfall,2007-03-20,windows,RPG,57,36,0,7.99
4460,"City Life 2008",2008-09-29,windows,Simulation;Strategy,77,41,0,6.99
4470,"Silverfall: Earth Awakening",2008-07-18,windows,RPG,31,17,0,7.99
4500,"S.T.A.L.K.E.R.: Shadow of Chernobyl",2007-03-20,windows,Action;RPG,11039,570,493,9.99
4520,"Full Spectrum Warrior",2007-07-17,windows,Action;Strategy,106,60,124,7.99
4530,"Full Spectrum Warrior: Ten Hammers",2007-07-17,windows,Action;Strategy,76,38,1,4.99
4560,"Company of Heroes - Legacy Edition",2007-07-17,windows,Violent;Action;Strategy,4772,320,175,0
4570,"WarhammerÂ® 40,000: Dawn of WarÂ® - Game of the Year Edition",2007-08-07,windows,Strategy,3485,206,309,9.99
4580,"WarhammerÂ® 40,000: Dawn of WarÂ® - Dark Crusade",2007-08-07,windows,Strategy,2849,133,543,9.99
4720,"Condemned: Criminal Origins",2012-10-29,windows,Action,1243,221,312,9.99
4760,"Rome: Total Warâ„¢ - Collection",2007-08-28,windows,Strategy,7806,562,897,8.99
4770,"Rome: Total Warâ„¢ - Alexander",2007-08-28,windows,Strategy,331,131,33,8.99
4800,"Heroes of Annihilated Empires",2006-11-22,windows,Strategy,259,46,0,9.99
4850,"Cossacks: Back to War",2010-09-02,windows,Strategy,1081,143,1134,3.99
4870,"Cossacks: Art of War",2011-08-26,windows,Strategy,102,22,0,3.99
4880,"Cossacks: European Wars",2011-08-26,windows,Strategy,170,66,1,3.99
4890,"Cossacks II: Battle for Europe",2011-08-26,windows,Strategy,246,138,71,3.99
4900,"Zen of Sudoku",2006-12-14,windows,Casual;Indie,122,17,0,0
6000,"STAR WARSâ„¢ Republic Commandoâ„¢",2009-07-08,windows,Action,6392,379,369,7.19
6060,"Star Wars: Battlefront 2 (Classic, 2005)",2009-07-08,windows,Action,29149,2425,618,7.19
6080,"ThrillvilleÂ®: Off the Railsâ„¢",2009-07-08,windows,Action;Adventure;Racing;Simulation;Strategy,272,38,17,7.19
6090,"Armed and DangerousÂ®",2009-07-08,windows,Action,115,18,100,4.79
6200,"Ghost MasterÂ®",2006-12-21,windows,Strategy,1025,164,21,3.99
6210,"Vegas: Make It Bigâ„¢",2006-12-21,windows,Strategy,91,33,0,3.99
6220,FlatOut,2007-02-02,windows,Racing,1977,186,78,4.99
6250,"Making History: The Calm & the Storm",2007-03-13,windows,Action;Strategy,460,107,0,3.99
6270,"Ducati World Championship",2007-09-21,windows,Racing,77,100,0,3.99
6300,"Dreamfall: The Longest Journey",2007-01-12,windows,Adventure;RPG,588,89,20,13.99
6310,"The Longest Journey",2007-05-01,windows,Action;Adventure;RPG,1152,102,14,5.99
6370,"Bloodline Champions",2011-10-28,windows,"Action;Free to Play;Massively Multiplayer",1365,226,70,0
6400,"Joint Task Force",2007-03-27,windows,Action;Strategy,100,15,0,5.79
6420,"Nexus - The Jupiter Incident",2007-07-03,windows,Indie;Simulation;Strategy,474,90,0,6.99
6510,"Lost Planetâ„¢: Extreme Condition",2007-06-29,windows,Action;Adventure,569,178,74,9.99
6550,"Devil May CryÂ® 3 Special Edition",2007-06-12,windows,Action,1462,1052,90,15.99
6800,"Commandos: Behind Enemy Lines",2007-03-15,windows,Action,1561,213,63,3.99
6810,"Commandos: Beyond the Call of Duty",2007-03-15,windows,Action,404,71,12,3.99
6830,"Commandos 2: Men of Courage",2007-03-15,windows,Action,1333,238,201,3.99
6840,"Commandos 3: Destination Berlin",2007-03-15,windows,Action,421,265,14,3.99
6850,"Hitman 2: Silent Assassin",2007-03-15,windows,Action,1514,260,63,8.29
6860,"Hitman: Blood Money",2007-03-15,windows,Action,5864,391,435,9.29
6870,"Battlestations: Midway",2007-03-15,windows,Action,316,113,0,4.99
6880,"Just Cause",2007-03-15,windows,Action,1732,846,20,4.99
6900,"Hitman: Codename 47",2007-03-15,windows,Action,1186,450,62,7.19
6910,"Deus Ex: Game of the Year Edition",2007-03-29,windows,Action,6242,347,324,4.99
6920,"Deus Ex: Invisible War",2007-03-29,windows,Action,649,433,24,4.99
6980,"Thief: Deadly Shadows",2007-03-29,windows,Action,1135,210,254,6.99
7000,"Tomb Raider: Legend",2007-03-29,windows,Action;Adventure,1656,243,714,4.99
7010,"Project: Snowblind",2007-03-29,windows,Action,175,61,0,3.99
7020,"Rogue Trooper",2007-03-29,windows,Action,248,15,0,6.99
7110,"Jade Empireâ„¢: Special Edition",2007-02-27,windows,RPG,809,279,0,8.99
7200,"Trackmania United Forever Star Edition",2008-04-16,windows,Racing,963,55,4774,25.99
7210,"Runaway, A Road Adventure",2007-03-14,windows,Adventure,236,90,14,6.99
7220,"Runaway, The Dream of The Turtle",2007-03-14,windows,Adventure,86,65,0,6.99
7260,Loki,2007-10-05,windows,RPG,69,54,0,6.99
7340,Azada,2010-04-21,windows,Casual;Indie,8,4,0,6.99
7610,"Railroad Tycoon 3",2007-05-04,windows,Strategy,355,153,46,5.99
7620,"Railroad Tycoon II Platinum",2007-05-04,windows,Strategy,420,82,1244,2.99
7650,"X-COM: Terror From the Deep",2007-05-04,windows,Strategy,385,32,66,2.99
7660,"X-COM: Apocalypse",2008-09-04,windows,Strategy,417,53,18,2.99
7730,"X-COM: Interceptor",2008-09-04,windows,Strategy,57,54,0,2.99
7760,"X-COM: UFO Defense",2008-09-04,windows,Strategy,2165,136,2235,2.99
7770,"X-COM: Enforcer",2008-09-04,windows,Strategy,146,138,0,2.99
7830,"Men of Warâ„¢",2009-05-06,windows,Strategy,1664,257,0,3.99
7840,"Death TrackÂ®: Resurrection",2009-05-06,windows,Racing,34,50,0,1.99
7860,NecroVision,2009-05-20,windows,Action,539,270,113,3.99
8000,"Tomb Raider: Anniversary",2007-06-05,windows,Action;Adventure,1964,389,239,6.99
8080,"Kane and Lynch: Dead Menâ„¢",2007-12-13,windows,Action,1223,724,209,4.99
8100,"Conflict: Denied Ops",2008-02-08,windows,Action,89,103,0,3.99
8140,"Tomb Raider: Underworld",2008-11-21,windows,Action;Adventure,1779,594,313,6.99
8170,"Battlestations Pacific",2009-05-13,windows,Action;Strategy,1028,542,132,6.99
8190,"Just Cause 2",2010-03-23,windows,Action;Adventure,33636,3231,519,9.99
8310,"Bone: Out From Boneville",2008-06-17,windows,Adventure,78,71,0,0
8320,"Bone: The Great Cow Race",2008-06-17,windows,Adventure,44,33,0,0
8330,"Telltale Texas Hold â€˜Em",2008-06-17,windows,Casual,69,77,0,1.99
8400,"Geometry Wars: Retro Evolved",2007-06-18,windows,Casual,583,62,109,2.99
8600,"RACE 07",2007-10-15,windows,Racing,1684,348,1636,2.49
8790,"GTR 2 FIA GT Racing Game",2012-12-12,windows,Racing;Simulation;Sports,174,16,0,4.99
8880,"Freedom Force",2009-05-29,windows,RPG;Strategy,197,150,16,2.99
8890,"Freedom Force vs. the Third Reich",2009-05-29,windows,RPG;Strategy,121,28,23,2.99
8970,"Axel & Pixel",2010-10-06,windows,Indie,35,14,0,3.49
9000,"Spear of Destiny",2007-08-03,windows,Action,200,36,0,2.49
9010,"Return to Castle Wolfenstein",2007-08-03,windows,Action,3084,276,32,3.99
9030,"QUAKE Mission Pack 2: Dissolution of Eternity",2007-08-03,windows,Action,143,15,88,2.49
9040,"QUAKE Mission Pack 1: Scourge of Armagon",2007-08-03,windows,Action,205,13,129,2.49
9050,"DOOM 3",2007-08-03,windows,Action,2633,376,362,0
9060,"HeXen II",2007-08-03,windows,Action,173,39,10,2.99
9160,"Master Levels for Doom II",2007-08-03,windows,Action,310,69,7,0
9180,"Commander Keen",2007-08-03,windows,Action,737,51,145,2.99
9200,RAGE,2011-10-03,windows,Action,9394,2882,559,7.99
9310,"WarhammerÂ® 40,000: Dawn of WarÂ® â€“ Winter Assault",2007-08-07,windows,Strategy,606,76,213,9.99
9340,"Company of Heroes: Opposing Fronts",2007-09-24,windows,Action;Strategy,579,52,79,9.99
9350,"Supreme Commander",2011-09-28,windows,Strategy,1065,162,306,8.99
9420,"Supreme Commander: Forged Alliance",2011-09-28,windows,Strategy,4969,174,803,8.99
9450,"WarhammerÂ® 40,000: Dawn of WarÂ® - Soulstorm",2008-03-07,windows,Strategy,4887,286,1433,9.99
9460,"Frontlinesâ„¢: Fuel of Warâ„¢",2008-02-29,windows,Action,378,229,154,9.99
9710,"Desperados 2: Cooper's Revenge",2008-03-12,windows,Action,42,54,0,6.99
9760,"Act of War: High Treason",2008-03-12,windows,Action,157,38,0,1.99
9800,"Death to Spies",2008-03-12,windows,Action;Adventure,428,145,64,3.99
9850,"Codename: Panzers - Cold War",2009-05-06,windows,Simulation;Strategy,82,56,0,13.99
9880,"Champions Online",2011-06-14,windows,"Free to Play;Massively Multiplayer;RPG",2081,823,12952,0
9900,"Star Trek Online",2012-01-31,windows,"Free to Play;Massively Multiplayer;RPG",7639,2391,2514,0
9940,"Blade Kitten",2014-05-22,windows,Action;Adventure,746,149,222,1.99
9960,"Haunted Houseâ„¢",2010-09-28,windows,Adventure,9,13,0,4.79
9970,"Star Raiders",2011-05-11,windows,Action,5,24,0,6.99
9980,"The UnderGarden",2010-11-10,windows,Casual,48,24,23,4.99
10090,"Call of Duty: World at War",2008-11-18,windows,Action,19595,1483,2331,19.99
10100,"King's Questâ„¢ Collection",2009-07-23,windows,Adventure,125,32,10,14.99
10110,"Space Questâ„¢ Collection",2009-07-23,windows,Adventure,143,42,10,9.99
10120,"Aces of the Galaxyâ„¢",2009-07-23,windows,Action;Casual,14,16,0,6.99
10130,TimeShiftâ„¢,2009-07-23,windows,Action,623,159,0,9.99
10140,"3D Ultraâ„¢ Minigolf Adventures",2009-07-23,windows,Sports,50,28,0,6.99
10150,Prototypeâ„¢,2009-06-12,windows,Action;Adventure,3702,904,645,14.99
10220,"Postal III",2012-02-17,windows,Action,641,1101,411,8.99
10230,"Dead Mountaineer's Hotel",2011-10-28,windows,Adventure,25,63,0,5.59
10240,"A Stroke of Fate: Operation Valkyrie",2011-10-28,windows,Adventure,15,10,0,4.99
10250,"PT Boats: Knights of the Sea",2011-10-28,windows,Simulation,12,12,0,4.99
10260,"PT Boats: South Gambit",2011-10-28,windows,Simulation,5,10,0,4.99
10270,"Disciples III: Reincarnation",2014-02-14,windows,RPG;Strategy,618,252,889,9.99
10460,"The Clubâ„¢",2008-02-20,windows,Action,47,50,0,9.99
10680,"Aliens vs. Predatorâ„¢",2010-02-16,windows,Action,9448,1186,170,9.99
11020,"TrackMania Nations Forever",2008-04-16,windows,Racing,8252,1244,902,0
11040,"Sherlock Holmes - Nemesis",2008-08-07,windows,Adventure;RPG,114,43,0,6.99
11050,"Dracula Origin",2008-08-07,windows,Adventure,94,45,0,6.99
11130,"Sherlock Holmes: The Mystery of the Mummy",2009-08-06,windows,Adventure,59,130,0,0
11140,"Sherlock Holmes: The Awakened - Remastered Edition",2009-08-06,windows,Adventure,178,49,0,6.99
11150,"Sherlock Holmes: The Silver Earring",2009-08-06,windows,Adventure,98,54,0,6.99
11190,"Sherlock Holmes versus Jack the Ripper",2009-12-23,windows,Adventure;RPG,300,94,0,6.99
11230,"Gumboy Tournament",2008-05-19,windows,Casual;Indie;Racing,351,142,46,1.79
11240,"Space Trader: Merchant Marine",2008-10-23,windows,Action;Indie;Strategy,299,310,15,3.99
11250,"Pacific Storm",2008-06-24,windows,Simulation;Strategy,20,9,0,5.59
11260,"Pacific Storm Allies",2008-08-18,windows,Simulation;Strategy,78,56,0,5.59
11330,Obulis,2009-03-19,windows,Casual;Indie,586,130,41,3.99
11340,"Larva Mortus",2009-03-19,windows,Action;Indie,523,161,76,3.99
11480,"Soldiers: Heroes of World War II",2014-07-03,windows,Strategy,273,61,0,3.99
11560,"Maelstrom: The Battle for Earth Begins",2009-02-13,windows,Strategy,69,44,0,3.49
11590,"Hospital Tycoon",2009-02-13,windows,Simulation,175,301,119,3.49
12100,"Grand Theft Auto III",2008-01-04,windows,Action,4718,750,98,5.99
12110,"Grand Theft Auto: Vice City",2011-01-10,windows,Action,9817,819,209,5.99
12120,"Grand Theft Auto: San Andreas",2008-01-04,windows,Action,26877,3243,807,9.99
12130,Manhunt,2008-01-04,windows,Action,816,433,99,5.99
12140,"Max Payne",2008-01-04,windows,Action,3926,435,316,5.99
12150,"Max Payne 2: The Fall of Max Payne",2008-01-04,windows,Action,2506,172,175,5.99
12170,"Grand Theft Auto",2008-01-04,windows,Action,199,30,7,0
12180,"Grand Theft Auto 2",2008-01-04,windows,Action,184,17,3,0
12200,"Bully: Scholarship Edition",2008-10-21,windows,Action;Adventure,8504,1764,319,9.99
12210,"Grand Theft Auto IV",2008-12-02,windows,Action;Adventure,35240,18926,1255,19.99
12220,"Grand Theft Auto: Episodes from Liberty City",2010-04-12,windows,Action,6401,2345,508,14.99
12310,"Culpa Innata",2008-01-18,windows,RPG;Casual;Adventure,57,14,0,6.99
12320,"Sacred Gold",2008-07-09,windows,Action;RPG,1489,319,337,6.99
12330,"Darkstar One",2008-02-13,windows,Action,256,59,0,6.99
12340,"Jack Keane",2008-06-27,windows,Adventure,46,27,0,6.99
12360,"FlatOut: Ultimate Carnage",2008-08-26,windows,Racing,1967,394,37,16.99
12390,"Exodus from the Earth ",2008-10-24,windows,Action,51,44,0,10.99
12420,"Perimeter 2: New Earth",2009-02-10,windows,Strategy,12,41,0,10.99
12430,"SlamIt Pinball Big Score",2009-02-23,windows,Casual,31,69,2,3.99
12440,"Ankh 2: Heart of Osiris ",2009-06-16,windows,Adventure,23,17,0,10.99
12450,"Ankh 3: Battle of the Gods",2009-06-16,windows,Adventure,12,8,0,10.99
12460,"BC Kings",2009-06-16,windows,Strategy,85,76,0,3.99
12470,"Port Royale 2",2009-06-16,windows,Strategy,174,95,203,2.99
12480,"9th Company: Roots Of Terror",2009-12-03,windows,Strategy,86,67,0,6.99
12500,"PuzzleQuest: Challenge of the Warlords",2008-01-29,windows,Casual,561,80,52,6.99
12510,"Prison Tycoon 3â„¢: Lockdown",2008-01-29,windows,Strategy,18,89,0,6.99
12520,"18 Wheels of Steel: American Long Haul",2008-01-29,windows,Racing,245,111,0,6.99
12530,"Hunting Unlimitedâ„¢ 2008",2008-01-29,windows,Action;Adventure;Strategy,29,9,0,4.99
12540,"Mahjongg Investigations: Under Suspicion",2008-07-29,windows,Casual,21,6,0,5.99
12560,"Ride! Carnival Tycoon",2008-07-29,windows,Simulation,15,26,0,4.99
12590,"Sprint Cars Road to Knoxville",2008-07-29,windows,Racing,25,24,0,4.99
12600,"Midnight Outlaw: 6 Hours to SunUp",2008-07-29,windows,Racing,10,27,0,4.99
12640,Drakensang,2009-03-09,windows,RPG,238,72,0,6.99
12670,"Mission Runway",2009-07-17,windows,Simulation,14,6,0,4.99
12770,"Rise of the Argonauts",2009-01-07,windows,RPG,365,178,88,4.99
12790,Damnation,2009-05-22,windows,Action;Adventure,132,182,0,6.99
12830,"Operation Flashpoint: Dragon Rising",2009-10-08,windows,Action,1024,580,413,6.99
13000,"Ninja Reflex: Steamworks Edition",2008-03-21,windows,Casual;Indie,48,4,121,3.99
13140,"America's Army 3",2009-06-17,windows,Action,1515,723,12,0
13200,"Unreal 2: The Awakening",2008-03-17,windows,Action,240,100,682,8.99
13210,"Unreal Tournament 3 Black",2009-03-05,windows,Action,2414,278,542,13.99
13230,"Unreal Tournament 2004: Editor's Choice Edition",2004-03-17,windows,Action,2211,66,414,8.99
13240,"Unreal Tournament: Game of the Year Edition",2008-03-17,windows,Action,2134,65,565,5.99
13250,"Unreal Gold",2008-03-17,windows,Action,1228,132,67,5.99
13500,"Prince of Persia: Warrior Withinâ„¢",2009-08-27,windows,Action;Adventure,657,101,307,8.59
13520,"Far CryÂ®",2008-04-01,windows,Action,3099,609,126,8.59
13530,"Prince of Persia: The Two Thronesâ„¢",2009-08-27,windows,Action;Adventure,365,109,205,8.59
13540,"Tom Clancy's Rainbow SixÂ® Vegas",2008-04-09,windows,Action,371,106,0,8.59
13560,"Tom Clancy's Splinter CellÂ®",2008-04-01,windows,Action,900,147,28,4.29
13570,"Tom Clancy's Splinter Cell Chaos TheoryÂ®",2009-08-27,windows,Action,1777,140,22,8.59
13580,"Tom Clancy's Splinter Cell Double AgentÂ®",2009-02-13,windows,Action,356,454,0,8.59
13600,"Prince of PersiaÂ®: The Sands of Time",2009-08-27,windows,Action;Adventure,831,122,167,8.59
13620,"Tom Clancy's Ghost ReconÂ® Desert Siegeâ„¢",2008-07-15,windows,Action,34,2,2,4.29
15000,"Tom Clancy's Rainbow Six Lockdownâ„¢",2009-08-27,windows,Action,80,79,20,4.29
15080,"Rayman Raving Rabbidsâ„¢",2008-06-13,windows,Action;Adventure,239,80,29,4.29
15100,"Assassin's Creedâ„¢: Director's Cut Edition",2008-04-09,windows,Action;Adventure,5743,1162,360,8.59
15120,"Tom Clancy's Rainbow SixÂ® Vegas 2",2008-04-16,windows,Action,2582,456,1349,8.59
15130,"Beyond Good and Evilâ„¢",2008-05-13,windows,Action;Adventure,1823,186,355,4.29
15160,"PetzÂ® HorsezÂ® 2",2009-08-27,windows,Simulation,76,38,0,4.29
15170,"Heroes of Might & Magic V",2008-05-13,windows,Strategy,1258,183,396,8.59
15190,"Brothers in Arms: Road to Hill 30â„¢",2008-05-13,windows,Action,624,100,69,4.29
15200,"Silent HunterÂ®: Wolves of the Pacific",2009-08-27,windows,Simulation,234,128,134,8.59
15210,"Silent HunterÂ® III",2008-06-13,windows,Simulation,685,113,0,4.29
15240,"Silent HunterÂ®: Wolves of the Pacific U-Boat Missions",2009-08-27,windows,Simulation,70,24,0,4.29
15270,"Cold Fearâ„¢",2008-05-13,windows,Action,272,40,0,4.29
15300,"Tom Clancy's Ghost ReconÂ®",2008-07-15,windows,Action,536,45,476,8.59
15320,"IL-2 Sturmovik: 1946",2008-06-13,windows,Simulation,1287,185,1812,8.69
15370,"Heroes of Might & Magic V: Tribes of the East",2008-10-10,windows,Strategy,759,66,6679,8.59
15380,"Heroes of Might & Magic V: Hammers of Fate",2008-10-10,windows,Strategy,84,21,19,8.59
15390,"Brothers in Arms: Hell's Highwayâ„¢",2008-10-08,windows,Action,823,98,346,8.59
15500,"The Wonderful End of the World",2008-07-17,windows,Indie;Casual,402,135,0,6.99
15520,"AaAaAA!!! - A Reckless Disregard for Gravity",2009-09-03,windows,Action;Indie;Sports,547,103,151,6.99
15700,"Oddworld: Abe's OddyseeÂ®",2008-08-28,windows,Adventure,2739,442,387,1.99
15710,"Oddworld: Abe's ExoddusÂ®",2008-08-28,windows,Adventure,806,48,67,1.99
15740,"Oddworld: Munch's Oddysee",2010-12-20,windows,Action;Adventure;Strategy,437,155,3,3.99
15750,"Oddworld: Stranger's Wrath HD",2010-12-20,windows,Action;Adventure;Strategy,759,139,98,6.99
15800,"Planet Busters",2008-06-30,windows,Indie;Casual,1,1,0,5.99
15900,"7 Wonders II",2008-06-10,windows,Casual,92,29,0,6.99
15910,"Luxor Amun Rising",2008-06-10,windows,Casual,6,3,0,5.99
15920,"Luxor 2",2008-06-10,windows,Casual,7,14,0,5.99
15930,"Luxor 3",2008-06-10,windows,Casual,52,14,102,5.99
15960,"Little Farm",2008-06-10,windows,Casual,73,35,0,5.99
16000,"Discovery! A Seek and Find Adventure",2008-07-29,windows,Casual,20,29,0,6.99
16020,"Samantha Swift and the Hidden Roses of Athena",2008-10-31,windows,Casual,30,23,0,5.99
16030,"7 Wonders: Treasures of Seven",2008-11-14,windows,Casual,57,21,0,6.99
16040,"Luxor: Quest for the Afterlife ",2008-12-15,windows,Casual,29,14,0,5.99
16060,"Samantha Swift and the Golden Touch",2009-04-29,windows,Casual,26,25,0,5.99
16100,"Virtual Villagers: A New Home",2008-05-12,windows,Casual;Simulation,20,7,0,5.99
16110,"Virtual Villagers: The Lost Children",2008-05-12,windows,Casual;Simulation,11,3,0,5.99
16120,"Plant Tycoon",2008-05-12,windows,Casual;Simulation,48,5,0,5.99
16130,"Fish Tycoon",2008-05-12,windows,Casual;Simulation,35,8,0,5.99
16180,"Virtual Villagers - The Secret City",2008-05-28,windows,Casual;Simulation,32,7,0,5.99
16200,"Virtual Families",2009-05-06,windows,Casual;Simulation,20,7,0,7.49
16450,"F.E.A.R. 2: Project Origin",2009-02-12,windows,Action,3274,509,301,9.99
16500,"Chaos Theory",2008-05-22,windows,Casual;Indie,10,1,0,1.99
16600,"Trials 2: Second Edition",2008-05-28,windows,Indie;Racing;Sports,169,33,382,5.99
16710,"Insecticide Part 1",2008-07-01,windows,Action;Adventure,308,110,264,0.79
16730,Legendary,2008-12-01,windows,Action,1095,1000,90,1.69
16900,"GROUND BRANCH",2018-08-14,windows,"Action;Indie;Early Access",599,143,0,15.49
17080,"Tribes: Ascend",2012-06-27,windows,"Action;Free to Play",6470,1738,128,0
17100,"Children of the Nile: Enhanced Edition",2008-07-08,windows,Strategy;Simulation,180,38,0,5.99
17120,"Children of the Nile: Alexandria",2008-09-22,windows,Strategy;Simulation,54,13,0,1.49
17140,Hinterland,2008-09-30,windows,RPG;Strategy,113,38,0,6.99
17180,"Mosby's Confederacy",2008-11-19,windows,Strategy,15,6,0,6.99
17300,Crysis,2008-09-17,windows,Action,6075,1277,313,9.99
17330,"Crysis WarheadÂ®",2008-09-17,windows,Action,1694,312,18,7.99
17390,SPOREâ„¢,2008-12-19,windows,Simulation,15101,2014,1142,14.99
